"replication","weight","speed","surface_roughness"
1,0.275,100,107.276043575466
2,0.275,100,109.953845652555
3,0.275,100,103.511930638728
1,0.3,100,102.628033211898
2,0.3,100,102.028230568762
3,0.3,100,107.70299020727
1,0.325,100,93.9064427339997
2,0.325,100,94.1406914210877
3,0.325,100,100.463165398326
1,0.35,100,86.1810815203069
2,0.35,100,114.091753816569
3,0.35,100,107.96512172512
1,0.375,100,85.05612654259
2,0.375,100,80.3554755542667
3,0.375,100,97.0826917020208
1,0.4,100,95.4506815512454
2,0.4,100,88.8516694191197
3,0.4,100,78.9238631767114
1,0.425,100,92.7776246868124
2,0.425,100,105.135869244387
3,0.425,100,95.3590488920107
1,0.45,100,91.3071999918982
2,0.45,100,87.7917123258996
3,0.45,100,81.1595604797206
1,0.475,100,74.9056704978918
2,0.475,100,78.6191989962841
3,0.475,100,88.7398599081563
1,0.5,100,71.7480515916973
2,0.5,100,85.6069660075301
3,0.5,100,84.6140041874234
