"replication","weight","speed","surface_roughness"
2,0.275,100,107.344463924689
3,0.275,100,105.218497395679
1,0.3,100,103.297125835752
2,0.3,100,104.923956755579
3,0.3,100,91.2726336864024
1,0.325,100,97.654922776978
2,0.325,100,90.4115661003427
3,0.325,100,100.22812508424
1,0.35,100,88.2388040732361
2,0.35,100,93.3881704549461
3,0.35,100,100.001569752534
1,0.375,100,94.2720794979265
2,0.375,100,101.43262676655
3,0.375,100,68.2080447050546
1,0.4,100,96.4278150571336
2,0.4,100,100.591896427587
3,0.4,100,106.777077404734
1,0.425,100,91.6783666046351
2,0.425,100,103.958106847
3,0.425,100,79.4374364822226
1,0.45,100,83.7847094254262
2,0.45,100,84.1495570684078
3,0.45,100,90.3019406767744
1,0.475,100,76.3426561488018
2,0.475,100,73.2927073905036
3,0.475,100,89.3352493500535
1,0.5,100,65.7914409199043
2,0.5,100,79.1101576353687
3,0.5,100,91.0715621983759
